Median_Household_Income,Total_Population,PRICE,Avg_Household_Size,Gini_Index,ZIP_CODE,YEAR,Employment_Rate,Below_Poverty_Rate,Rate_College_or_Higher,Black_Portion,White_Portion,American_Indian_and_Alaska_Native_Portion,Asian_Portion,NUM_FIRES,TOTAL_ACRES_BURNED_IN_ZIP,AVG_FIRE_DURATION_DAYS,MAX_PCT_ZIP_BURNED,ANY_MAJOR_FIRE,FIRE_EXPOSED,NEXT_YEAR_PRICE,PRICE_CHANGE,PCT_PRICE_CHANGE (%),ROLLING_1yr_PRICE_CHANGE,HOME_PRICE_LAG1,PRICE_CHANGE_LAG1,PRICE_CHANGE_DIFF,PREV_MAX_PCT_ZIP_BURNED,FIRE_LAST_YEAR,FIRE_SHOCK
64701.0,20283,354400.0,3.34,0.37,90715,2014,88.73357562202963,14.52099510361541,51.90288225217845,8.578612631267564,34.551101908001776,0.5472563230291377,27.776956071587044,0.0,0.0,0.0,0.0,0.0,0,360800.0,6400.0,1.805869074492099,-0.616937745372967,356600.0,-2200.0,8600.0,0.0,0,0
63604.0,19753,360800.0,3.36,0.3857,90715,2015,91.21232809909294,15.083401139137507,51.81707130859673,7.776034020148838,37.39685111122361,0.6378777907153345,26.699741811370423,0.0,0.0,0.0,0.0,0.0,0,384200.0,23400.0,6.4855875831485585,1.805869074492099,354400.0,6400.0,17000.0,0.0,0,0
66239.0,20064,384200.0,3.37,0.4,90715,2016,92.64252696456089,12.94282707821817,53.43050647820966,7.98444976076555,34.90330940988836,0.8223684210526315,30.173444976076556,0.0,0.0,0.0,0.0,0.0,0,411500.0,27300.0,7.105674128058304,6.4855875831485585,360800.0,23400.0,3900.0,0.0,0,0
69905.0,20313,411500.0,3.35,0.3968,90715,2017,94.09666823087753,12.047477744807122,55.26277793820387,8.349332939496874,34.47053610988037,0.8270565647614828,28.912519076453503,0.0,0.0,0.0,0.0,0.0,0,446500.0,35000.0,8.50546780072904,7.105674128058304,384200.0,27300.0,7700.0,0.0,0,0
72616.0,20136,446500.0,3.35,0.3986,90715,2018,94.46370023419205,11.249127007881873,54.50597176981542,7.508939213349225,33.64620580055622,0.834326579261025,29.16170043702821,0.0,0.0,0.0,0.0,0.0,0,477300.0,30800.0,6.898096304591266,8.50546780072904,411500.0,35000.0,-4200.0,0.0,0,0
43788.0,14203,254500.0,3.9,0.3696,90716,2012,92.24331191152294,23.42603049124788,31.188645771732705,3.4429345912835316,69.0417517425896,0.8237696261353236,12.27909596564106,0.0,0.0,0.0,0.0,0.0,0,247100.0,-7400.0,-2.907662082514735,,,,,0.0,0,0
41910.0,14280,247100.0,3.94,0.4113,90716,2013,89.75791433891993,24.488648344696703,29.86967241986615,3.3263305322128853,71.19047619047619,0.8823529411764706,11.582633053221288,0.0,0.0,0.0,0.0,0.0,0,246800.0,-300.0,-0.12140833670578711,-2.907662082514735,254500.0,-7400.0,7100.0,0.0,0,0
39055.0,14358,246800.0,3.81,0.4119,90716,2014,89.9473511023363,28.911112665221346,31.13695090439276,3.461484886474439,62.70371918094442,0.891489065329433,11.742582532386129,0.0,0.0,0.0,0.0,0.0,0,258600.0,11800.0,4.781199351701783,-0.12140833670578711,247100.0,-300.0,12100.0,0.0,0,0
37543.0,14382,258600.0,3.72,0.4095,90716,2015,89.84452530598743,30.881942506279653,27.84396169119365,4.394381866221666,54.12320956751495,1.1403142817410652,11.722987067167292,0.0,0.0,0.0,0.0,0.0,0,293100.0,34500.0,13.34106728538283,4.781199351701783,246800.0,11800.0,22700.0,0.0,0,0
35778.0,14383,293100.0,3.79,0.4274,90716,2016,89.41386588731936,29.757254464285715,31.444523639819433,4.7764722241535145,42.52242230410902,0.6048807620107071,12.716401307098655,0.0,0.0,0.0,0.0,0.0,0,311400.0,18300.0,6.24360286591607,13.34106728538283,258600.0,34500.0,-16200.0,0.0,0,0
38500.0,14409,311400.0,3.75,0.4302,90716,2017,89.69667790081849,26.304772536980188,28.99799362681459,5.482684433340274,30.72385314733847,0.2567839544728988,10.46568117149004,0.0,0.0,0.0,0.0,0.0,0,342400.0,31000.0,9.955041746949261,6.24360286591607,293100.0,18300.0,12700.0,0.0,0,0
45150.0,14344,342400.0,3.76,0.4197,90716,2018,92.79030526154318,23.234512655572647,30.374798804322833,5.437813720022309,21.78611266034579,0.5507529280535416,10.324874511991077,0.0,0.0,0.0,0.0,0.0,0,366400.0,24000.0,7.009345794392523,9.955041746949261,311400.0,31000.0,-7000.0,0.0,0,0
61286.0,21347,472900.0,2.55,0.4322,90717,2012,92.45750405740156,11.720592396943683,52.76804956896552,2.004965568932403,62.12114114395465,0.3232304305054574,17.08905232585375,0.0,0.0,0.0,0.0,0.0,0,447600.0,-25300.0,-5.34996828082047,,,,,0.0,0,0
58320.0,21459,447600.0,2.53,0.4507,90717,2013,91.74266290830708,12.502933308302437,52.74628879892038,2.5350668717088403,62.07651801109092,0.2749429143948926,15.387483107320936,0.0,0.0,0.0,0.0,0.0,0,460500.0,12900.0,2.8820375335120643,-5.34996828082047,472900.0,-25300.0,38200.0,0.0,0,0
56245.0,21612,460500.0,2.54,0.4551,90717,2014,90.5801171467544,15.083538883976358,51.44186656180364,2.7762354247640197,60.79030168424949,0.2359800111049417,15.787525448824727,0.0,0.0,0.0,0.0,0.0,0,478000.0,17500.0,3.8002171552660156,2.8820375335120643,447600.0,12900.0,4600.0,0.0,0,0
56103.0,21816,478000.0,2.53,0.4575,90717,2015,90.80832871506612,14.788505004843396,51.7364657814096,2.5256692335900257,60.88650531719839,0.2429409607627429,16.593325999266593,0.0,0.0,0.0,0.0,0.0,0,523900.0,45900.0,9.602510460251047,3.8002171552660156,460500.0,17500.0,28400.0,0.0,0,0
59791.0,21658,523900.0,2.53,0.4636,90717,2016,91.74941470896908,13.406235458352722,52.397059780134,3.8323021516298823,59.77929633391818,0.3509095946070736,14.788992520084957,0.0,0.0,0.0,0.0,0.0,0,558800.0,34900.0,6.6615766367627405,9.602510460251047,478000.0,45900.0,-11000.0,0.0,0,0
61077.0,21740,558800.0,2.54,0.4573,90717,2017,93.10767721363749,12.610065807767173,52.77777777777778,4.323827046918123,58.482060717571294,0.7773689052437902,16.471941122355105,0.0,0.0,0.0,0.0,0.0,0,583600.0,24800.0,4.438081603435934,6.6615766367627405,523900.0,34900.0,-10100.0,0.0,0,0
69150.0,21696,583600.0,2.52,0.4578,90717,2018,93.69874476987448,12.504064285382508,50.991048593350385,4.81655604719764,57.508296460176986,0.7697271386430679,15.426806784660767,0.0,0.0,0.0,0.0,0.0,0,603200.0,19600.0,3.358464701850582,4.438081603435934,558800.0,24800.0,-5200.0,0.0,0,0
91875.0,21710,745700.0,2.76,0.4292,90720,2012,92.84866197826284,5.96478116679901,59.579344748550625,2.289267618608936,78.97282358360202,0.2257024412713035,10.99032703823123,0.0,0.0,0.0,0.0,0.0,0,751900.0,6200.0,0.8314335523669036,,,,,0.0,0,0
92780.0,22227,751900.0,2.82,0.4289,90720,2013,92.06004702477844,6.323408904670854,60.327715979484445,1.5701624150807576,75.52526206865524,0.4993926305844243,11.585009223017051,0.0,0.0,0.0,0.0,0.0,0,757500.0,5600.0,0.7447798909429445,0.8314335523669036,745700.0,6200.0,-600.0,0.0,0,0
95631.0,22325,757500.0,2.81,0.4288,90720,2014,93.07088004236914,6.319079543395542,60.50464807436919,2.1903695408734603,75.023516237402,0.4076147816349384,11.973124300111984,0.0,0.0,0.0,0.0,0.0,0,790900.0,33400.0,4.409240924092409,0.7447798909429445,751900.0,5600.0,27800.0,0.0,0,0
95455.0,22029,790900.0,2.79,0.4417,90720,2015,93.3663812528166,7.605556319625912,59.54234330962287,2.3151300558354895,72.813109991375,0.2088156520949657,12.052294702437695,0.0,0.0,0.0,0.0,0.0,0,816500.0,25600.0,3.236818814009356,4.409240924092409,757500.0,33400.0,-7800.0,0.0,0,0
96290.0,22413,816500.0,2.79,0.4297,90720,2016,93.3151071523062,6.683769916284094,60.17072525145579,2.266541739169232,70.83389104537545,0.218623120510418,12.497211439789409,0.0,0.0,0.0,0.0,0.0,0,857100.0,40600.0,4.972443355786895,3.236818814009356,790900.0,25600.0,15000.0,0.0,0,0
97598.0,22318,857100.0,2.81,0.4209,90720,2017,94.2405523255814,7.23963508264836,59.23177083333333,2.531588852047675,72.4751321803029,0.3494936822295905,11.264450219553725,0.0,0.0,0.0,0.0,0.0,0,878900.0,21800.0,2.5434605063586515,4.972443355786895,816500.0,40600.0,-18800.0,0.0,0,0
101484.0,22389,878900.0,2.79,0.4299,90720,2018,95.12670565302145,6.708359578871592,58.790715568094384,3.233730849970968,72.12917057483585,0.3573183259636428,12.992987627852964,0.0,0.0,0.0,0.0,0.0,0,894600.0,15700.0,1.786323813858232,2.5434605063586515,857100.0,21800.0,-6100.0,0.0,0,0
44167.0,54255,269700.0,3.95,0.3904,90723,2012,87.45116798214143,21.865759080511076,26.257575255820115,9.97511750069118,35.56538567873929,0.6082388719933647,2.6596627038982583,0.0,0.0,0.0,0.0,0.0,0,254100.0,-15600.0,-5.784204671857619,,,,,0.0,0,0
44934.0,54468,254100.0,3.92,0.3847,90723,2013,86.70747018204645,22.073175256966863,27.909723133447056,11.23411911581112,37.467871043548506,0.6205478446060072,2.8236762869941985,0.0,0.0,0.0,0.0,0.0,0,253900.0,-200.0,-0.07870916961826052,-5.784204671857619,269700.0,-15600.0,15400.0,0.0,0,0
43784.0,54813,253900.0,3.97,0.3845,90723,2014,86.70269840639034,24.487955687234315,27.857863395268623,10.29682739496105,43.11750862021783,0.6914418112491563,2.888001021655447,0.0,0.0,0.0,0.0,0.0,0,262300.0,8400.0,3.308389129578574,-0.07870916961826052,254100.0,-200.0,8600.0,0.0,0,0
45792.0,55023,262300.0,3.95,0.3981,90723,2015,89.26988570095638,23.139253501503266,29.92707733640376,9.974010868182395,49.40479435872271,0.5670356032931683,2.9642149646511458,0.0,0.0,0.0,0.0,0.0,0,283400.0,21100.0,8.044224170796797,3.308389129578574,253900.0,8400.0,12700.0,0.0,0,0
46364.0,54941,283400.0,3.9,0.3933,90723,2016,90.9261744966443,22.14228030247412,29.995297068506034,9.5866474945851,55.22287544820807,0.7316939990171275,2.6482954442037823,0.0,0.0,0.0,0.0,0.0,0,304400.0,21000.0,7.410021171489062,8.044224170796797,262300.0,21100.0,-100.0,0.0,0,0
49064.0,55020,304400.0,3.82,0.3968,90723,2017,92.71928810817056,20.307754235737548,30.883585239440116,9.0567066521265,54.01126862958924,0.856052344601963,3.2006543075245366,0.0,0.0,0.0,0.0,0.0,0,323600.0,19200.0,6.307490144546649,7.410021171489062,283400.0,21000.0,-1800.0,0.0,0,0
53031.0,54776,323600.0,3.77,0.3832,90723,2018,93.48207475209765,18.698424950837147,32.62244265344079,10.192420037972836,52.10493646852636,0.35599532642033,2.86987001606543,0.0,0.0,0.0,0.0,0.0,0,343800.0,20200.0,6.242274412855377,6.307490144546649,304400.0,19200.0,1000.0,0.0,0,0
49992.0,59270,455800.0,2.61,0.4442,90731,2012,88.00695442843292,19.338774380965557,45.43280478294775,8.122152859794163,72.72144423823183,0.8149147966930994,4.928294246667791,0.0,0.0,0.0,0.0,0.0,0,440700.0,-15100.0,-3.3128565160157963,,,,,0.0,0,0
50210.0,61432,440700.0,2.69,0.4465,90731,2013,86.32651748971193,20.61155152887882,45.119489645892,7.960020836046359,71.2185831488475,0.6739158744628206,4.653926292486001,0.0,0.0,0.0,0.0,0.0,0,445500.0,4800.0,1.0891763104152483,-3.3128565160157963,455800.0,-15100.0,19900.0,0.0,0,0
49786.0,62348,445500.0,2.74,0.4559,90731,2014,86.91207826414148,21.082574506694566,46.858208405918,7.143773657535125,67.89471995894014,0.8003464425482774,5.087572977481234,0.0,0.0,0.0,0.0,0.0,0,459800.0,14300.0,3.2098765432098766,1.0891763104152483,440700.0,4800.0,9500.0,0.0,0,0
50879.0,62028,459800.0,2.72,0.4512,90731,2015,87.38272605429667,21.40431465835452,47.13859837748021,7.67072934803637,64.1758560650029,0.4675307925453021,4.622106145611659,0.0,0.0,0.0,0.0,0.0,0,467500.0,7700.0,1.674641148325359,3.2098765432098766,445500.0,14300.0,-6600.0,0.0,0,0
48697.0,61046,467500.0,2.66,0.4749,90731,2016,88.80634920634921,20.555221487272,47.91492500614704,7.990695541067391,59.36506896438751,0.4537561838613504,4.617829177996921,0.0,0.0,0.0,0.0,0.0,0,508200.0,40700.0,8.705882352941176,1.674641148325359,459800.0,7700.0,33000.0,0.0,0,0
49464.0,61789,508200.0,2.68,0.4797,90731,2017,90.43142468268287,20.27140805309296,48.73448646535718,7.049798507825017,56.73016232662772,0.6004304973377139,5.055916101571476,0.0,0.0,0.0,0.0,0.0,0,552600.0,44400.0,8.736717827626919,8.705882352941176,467500.0,40700.0,3700.0,0.0,0,0
51161.0,61850,552600.0,2.65,0.4904,90731,2018,92.18794225870364,19.547247017671225,48.08649809626086,6.9151172190784145,57.25464834276476,0.4607922392886014,4.4058205335489085,0.0,0.0,0.0,0.0,0.0,0,590700.0,38100.0,6.894679695982628,8.736717827626919,508200.0,44400.0,-6300.0,0.0,0,0
85990.0,19895,493200.0,2.34,0.4035,90732,2012,92.05016883743366,7.256619040303169,60.07886953664148,4.719778838904247,80.09047499371701,0.3870319175672279,5.62452877607439,0.0,0.0,0.0,0.0,0.0,0,483600.0,-9600.0,-1.9464720194647203,,,,,0.0,0,0
80172.0,19651,483600.0,2.31,0.4197,90732,2013,91.79522452589173,7.739022111491748,59.75772988890377,2.9311485420589283,79.04941224365172,0.2849727749223958,6.691771411124116,0.0,0.0,0.0,0.0,0.0,0,494000.0,10400.0,2.1505376344086025,-1.9464720194647203,493200.0,-9600.0,20000.0,0.0,0,0
84537.0,19810,494000.0,2.37,0.4218,90732,2014,91.42550911039658,6.820523387595302,59.50523438020937,2.7208480565371023,74.8864209994952,0.4189803129732458,9.030792529025744,0.0,0.0,0.0,0.0,0.0,0,517700.0,23700.0,4.797570850202429,2.1505376344086025,483600.0,10400.0,13300.0,0.0,0,0
84679.0,21417,517700.0,2.49,0.4261,90732,2015,90.60722803155384,7.196915607596745,60.067092853978096,3.0676565345286457,72.52182845403185,0.5182798711304104,9.41308306485502,0.0,0.0,0.0,0.0,0.0,0,536000.0,18300.0,3.5348657523662355,4.797570850202429,494000.0,23700.0,-5400.0,0.0,0,0
86594.0,21763,536000.0,2.5,0.4175,90732,2016,90.89443996776792,6.3048757705959275,61.10974560648887,3.1613288609107197,71.0288103662179,0.2481275559435739,9.883747645085696,0.0,0.0,0.0,0.0,0.0,0,558700.0,22700.0,4.235074626865671,3.5348657523662355,517700.0,18300.0,4400.0,0.0,0,0
89440.0,22408,558700.0,2.56,0.4294,90732,2017,91.73517579149905,5.960475024929743,59.93706124425079,4.159228846840414,69.90806854694752,0.1561942163513031,10.91128168511246,0.0,0.0,0.0,0.0,0.0,0,596600.0,37900.0,6.783604796849831,4.235074626865671,536000.0,22700.0,15200.0,0.0,0,0
99519.0,22273,596600.0,2.57,0.4198,90732,2018,91.30129779024904,5.546686128723258,58.98500993317681,4.866879181071252,67.55713195348628,0.166120414852063,11.852916086741796,0.0,0.0,0.0,0.0,0.0,0,615000.0,18400.0,3.084143479718404,6.783604796849831,558700.0,37900.0,-19500.0,0.0,0,0
49986.0,23789,279300.0,1.89,0.5202,90740,2012,93.7308556258934,8.03757385131976,59.40041950171382,0.886964563453697,82.81558703602505,0.1177014586573626,9.449745680776829,0.0,0.0,0.0,0.0,0.0,0,286000.0,6700.0,2.3988542785535265,,,,,0.0,0,0
51211.0,24073,286000.0,1.91,0.5251,90740,2013,91.73741362290228,9.48902044757946,58.67797808412867,0.6314127861089187,81.86765255680638,0.1038507871889668,9.15548539857932,0.0,0.0,0.0,0.0,0.0,0,296500.0,10500.0,3.6713286713286712,2.3988542785535265,279300.0,6700.0,3800.0,0.0,0,0
53677.0,24288,296500.0,1.94,0.5324,90740,2014,93.19552110249784,8.978147762747138,60.18027834183547,0.7493412384716733,81.11413043478261,0.205862977602108,9.062088274044797,0.0,0.0,0.0,0.0,0.0,0,296600.0,100.0,0.03372681281618887,3.6713286713286712,286000.0,10500.0,-10400.0,0.0,0,0
54864.0,24330,296600.0,1.94,0.5334,90740,2015,94.3659300009485,7.9990022034673425,62.155860905798896,1.097410604192355,81.0110974106042,0.1685162351006987,9.778051787916151,0.0,0.0,0.0,0.0,0.0,0,304800.0,8200.0,2.7646662171274445,0.03372681281618887,296500.0,100.0,8100.0,0.0,0,0
59875.0,24296,304800.0,1.96,0.5296,90740,2016,93.81044487427464,7.836364393025094,61.404379997020406,1.1977280210734278,81.86944352979914,0.1687520579519262,8.816266052025025,0.0,0.0,0.0,0.0,0.0,0,335900.0,31100.0,10.203412073490814,2.7646662171274445,296600.0,8200.0,22900.0,0.0,0,0
65299.0,24443,335900.0,1.95,0.5177,90740,2017,94.41115895899644,7.253265002479749,62.9750535957903,1.4196293417338297,80.05973080227467,0.2209221453995008,10.035593012314363,0.0,0.0,0.0,0.0,0.0,0,356100.0,20200.0,6.013694551949985,10.203412073490814,304800.0,31100.0,-10900.0,0.0,0,0
67970.0,24494,356100.0,1.94,0.5199,90740,2018,95.74082896617438,6.202317621345211,64.03870714215542,2.1188862578590673,78.77031109659508,0.3878500857352821,10.369886502817016,0.0,0.0,0.0,0.0,0.0,0,370100.0,14000.0,3.9314799213704017,6.013694551949985,335900.0,20200.0,-6200.0,0.0,0,0
71991.0,968,1000001.0,1.96,0.5283,90742,2012,84.37047756874095,13.381742738589212,57.67835550181378,2.37603305785124,89.0495867768595,0.0,2.8925619834710745,0.0,0.0,0.0,0.0,0.0,0,1000001.0,0.0,0.0,,,,,0.0,0,0
70762.0,866,1000001.0,1.86,0.5705,90742,2013,85.43046357615894,13.356562137049943,58.891752577319586,2.886836027713626,86.14318706697459,0.0,5.542725173210162,0.0,0.0,0.0,0.0,0.0,0,1000001.0,0.0,0.0,0.0,1000001.0,0.0,0.0,0.0,0,0
88971.0,842,1000001.0,1.99,0.4917,90742,2014,85.48672566371681,8.591885441527445,66.57963446475196,3.32541567695962,84.56057007125891,1.3064133016627075,6.294536817102138,0.0,0.0,0.0,0.0,0.0,0,1237500.0,237499.0,23.74987625012375,0.0,1000001.0,0.0,237499.0,0.0,0,0
88833.0,689,1237500.0,1.91,0.4607,90742,2015,90.37199124726476,4.817518248175182,80.82901554404145,0.0,88.96952104499275,3.04789550072569,3.483309143686502,0.0,0.0,0.0,0.0,0.0,0,1165300.0,-72200.0,-5.834343434343435,23.74987625012375,1000001.0,237499.0,-309699.0,0.0,0,0
76667.0,627,1165300.0,1.88,0.4632,90742,2016,88.09523809523809,5.741626794258373,72.6923076923077,0.0,89.31419457735247,3.6682615629984054,5.422647527910686,0.0,0.0,0.0,0.0,0.0,0,1520800.0,355500.0,30.507165536771648,-5.834343434343435,1237500.0,-72200.0,427700.0,0.0,0,0
77153.0,705,1520800.0,1.82,0.4619,90742,2017,93.01848049281314,6.666666666666667,72.19430485762143,0.0,89.07801418439716,3.2624113475177303,5.24822695035461,0.0,0.0,0.0,0.0,0.0,0,1128400.0,-392400.0,-25.8022093634929,30.507165536771648,1165300.0,355500.0,-747900.0,0.0,0,0
81667.0,699,1128400.0,1.8,0.5049,90742,2018,92.66409266409266,4.86409155937053,68.34170854271356,0.0,91.84549356223177,3.4334763948497855,1.430615164520744,0.0,0.0,0.0,0.0,0.0,0,1117600.0,-10800.0,-0.9571074087203121,-25.8022093634929,1520800.0,-392400.0,381600.0,0.0,0,0
69375.0,411,1000001.0,2.27,0.5469,90743,2012,93.67816091954025,22.871046228710465,35.60830860534125,0.0,81.99513381995133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000001.0,0.0,0.0,,,,,0.0,0,0
65139.0,441,1000001.0,2.28,0.4802,90743,2013,94.85981308411216,25.623582766439913,31.868131868131865,0.0,86.39455782312925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000001.0,0.0,0.0,0.0,1000001.0,0.0,0.0,0.0,0,0
106458.0,330,1000001.0,2.0,0.4122,90743,2014,93.95348837209302,15.454545454545451,40.54982817869416,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,980800.0,-19201.0,-1.92009807990192,0.0,1000001.0,0.0,-19201.0,0.0,0,0
131389.0,358,980800.0,2.16,0.4115,90743,2015,94.11764705882352,14.52513966480447,46.2046204620462,0.0,81.84357541899442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2000001.0,1019201.0,103.91527324632952,-1.92009807990192,1000001.0,-19201.0,1038402.0,0.0,0,0
150208.0,267,2000001.0,2.24,0.3555,90743,2018,96.37681159420288,9.737827715355806,70.27027027027027,2.247191011235955,88.76404494382022,0.0,5.617977528089887,0.0,0.0,0.0,0.0,0.0,0,1173600.0,-826401.0,-41.32002933998533,103.91527324632952,980800.0,1019201.0,-1845602.0,0.0,0,0
43364.0,57441,325100.0,4.11,0.4173,90744,2012,85.1344531756903,26.09813247534448,26.62133392647199,2.8342124963005517,75.99798053655054,1.481520168520743,1.951567695548476,0.0,0.0,0.0,0.0,0.0,0,307700.0,-17400.0,-5.352199323285143,,,,,0.0,0,0
41920.0,57358,307700.0,4.11,0.4258,90744,2013,84.78809375799905,28.829207617245668,26.1058413975919,2.79647128560968,73.9966526029499,3.0178876529865057,2.4599881446354477,0.0,0.0,0.0,0.0,0.0,0,312000.0,4300.0,1.3974650633734158,-5.352199323285143,325100.0,-17400.0,21700.0,0.0,0,0
41578.0,58061,312000.0,4.1,0.4325,90744,2014,86.58157480890904,28.797079635300427,26.618862725450903,2.5903790840667575,72.40660684452558,3.07090818277329,2.497373452059042,0.0,0.0,0.0,0.0,0.0,0,322500.0,10500.0,3.3653846153846154,1.3974650633734158,307700.0,4300.0,6200.0,0.0,0,0
41569.0,57963,322500.0,4.05,0.4405,90744,2015,89.70859461453338,28.95821784922395,26.113272805879813,2.184151959008333,65.44002208305298,5.455204181978159,2.4550144057415935,0.0,0.0,0.0,0.0,0.0,0,333900.0,11400.0,3.5348837209302326,3.3653846153846154,312000.0,10500.0,900.0,0.0,0,0
42112.0,57432,333900.0,3.98,0.4353,90744,2016,91.4807532330031,27.39077245718281,26.640986132511557,1.7655662348516503,59.30491711937596,5.535241677113804,2.3732413985234713,0.0,0.0,0.0,0.0,0.0,0,353800.0,19900.0,5.959868224019167,3.5348837209302326,322500.0,11400.0,8500.0,0.0,0,0
43284.0,56779,353800.0,3.91,0.4337,90744,2017,92.11457263494238,25.581107814045502,27.085362883584995,2.101128938516001,53.31900878846052,5.609468289332323,2.7985698937987635,0.0,0.0,0.0,0.0,0.0,0,374400.0,20600.0,5.822498586772188,5.959868224019167,333900.0,19900.0,700.0,0.0,0,0
47776.0,57206,374400.0,3.9,0.421,90744,2018,93.02758440978296,21.57212885154062,27.776615770759257,2.424570849211621,53.92266545467259,4.043282173198615,2.89829738139356,0.0,0.0,0.0,0.0,0.0,0,397700.0,23300.0,6.223290598290598,5.822498586772188,353800.0,20600.0,2700.0,0.0,0,0
70667.0,58090,347200.0,3.89,0.3674,90745,2012,87.15509350071923,8.631710232292262,50.185804533630616,6.131864348424858,37.16302289550697,0.4200378722671716,35.45532793940438,0.0,0.0,0.0,0.0,0.0,0,330900.0,-16300.0,-4.694700460829493,,,,,0.0,0,0
71854.0,58162,330900.0,3.86,0.3694,90745,2013,85.44887618552683,10.514390480143906,50.63317967466752,6.7105670368969434,35.89113166672398,0.560503421477941,36.14731267838107,0.0,0.0,0.0,0.0,0.0,0,328300.0,-2600.0,-0.7857358718646117,-4.694700460829493,347200.0,-16300.0,13700.0,0.0,0,0
71757.0,57727,328300.0,3.88,0.3854,90745,2014,85.6730864852322,12.08647631656882,50.405537502311695,7.29294784069846,33.795277772965854,0.5595302025048937,36.18584024806417,0.0,0.0,0.0,0.0,0.0,0,337900.0,9600.0,2.924154736521474,-0.7857358718646117,330900.0,-2600.0,12200.0,0.0,0,0
71443.0,58186,337900.0,3.81,0.3933,90745,2015,87.92433103538406,11.800856235326613,49.647517239611375,6.491252191248755,33.70570240263981,0.6788574571202695,35.55322586189117,0.0,0.0,0.0,0.0,0.0,0,350800.0,12900.0,3.8176975436519682,2.924154736521474,328300.0,9600.0,3300.0,0.0,0,0
71813.0,57785,350800.0,3.8,0.3956,90745,2016,88.85771543086173,12.199742760802309,49.96137007468453,7.071039197023449,31.766029246344207,0.8427792679761184,35.82071471835251,0.0,0.0,0.0,0.0,0.0,0,380400.0,29600.0,8.437856328392247,3.8176975436519682,337900.0,12900.0,16700.0,0.0,0,0
73053.0,57219,380400.0,3.76,0.4012,90745,2017,90.71327920552908,10.904521729961514,50.373182510782264,7.831314773064892,31.152239640678797,0.9384994494835632,37.30753770600674,0.0,0.0,0.0,0.0,0.0,0,418600.0,38200.0,10.042060988433228,8.437856328392247,350800.0,29600.0,8600.0,0.0,0,0
76551.0,56821,418600.0,3.72,0.4114,90745,2018,92.39052892618132,10.290479892571913,51.29825279476095,7.337076081026381,30.266978757853614,0.6916456943735592,36.29643969659105,0.0,0.0,0.0,0.0,0.0,0,445100.0,26500.0,6.330625895843286,10.042060988433228,380400.0,38200.0,-11700.0,0.0,0,0
79149.0,25861,379000.0,3.22,0.3667,90746,2012,86.15307150050351,8.260698861405576,57.4709478438068,53.89582769421136,15.15409303584548,0.7192297281620973,8.356212056765013,0.0,0.0,0.0,0.0,0.0,0,362600.0,-16400.0,-4.327176781002638,,,,,0.0,0,0
80092.0,26276,362600.0,3.25,0.3702,90746,2013,84.99029544964417,9.001266162759467,56.46813960934999,54.89800578474654,15.991779570710914,0.8410717004110215,8.018724311158472,0.0,0.0,0.0,0.0,0.0,0,365100.0,2500.0,0.6894649751792609,-4.327176781002638,379000.0,-16400.0,18900.0,0.0,0,0
75031.0,26738,365100.0,3.35,0.3751,90746,2014,83.7637302684222,9.996987724979292,55.355007067522024,54.74979430024683,17.016979579624504,0.4712394345126786,7.494951006058792,0.0,0.0,0.0,0.0,0.0,0,376200.0,11100.0,3.0402629416598193,0.6894649751792609,362600.0,2500.0,8600.0,0.0,0,0
77260.0,26523,376200.0,3.26,0.3592,90746,2015,85.40038342427371,8.687734739557646,56.13406746137809,56.682879010669986,17.69030652641104,0.8973343890208498,7.797006371828225,0.0,0.0,0.0,0.0,0.0,0,399000.0,22800.0,6.0606060606060606,3.0402629416598193,365100.0,11100.0,11700.0,0.0,0,0
80175.0,26584,399000.0,3.24,0.3634,90746,2016,89.04246938337033,8.23293172690763,55.0561797752809,57.47818236533253,17.10051158591634,0.8463737586518206,7.888203430634968,0.0,0.0,0.0,0.0,0.0,0,430400.0,31400.0,7.86967418546366,6.0606060606060606,376200.0,22800.0,8600.0,0.0,0,0
81988.0,26852,430400.0,3.27,0.3731,90746,2017,90.3370786516854,8.880381338437864,55.472438856172744,60.993594518099215,17.47355876657232,0.5697899597795322,7.586027111574557,0.0,0.0,0.0,0.0,0.0,0,462100.0,31700.0,7.365241635687732,7.86967418546366,399000.0,31400.0,300.0,0.0,0,0
84523.0,26996,462100.0,3.27,0.383,90746,2018,91.39800703399766,8.975602477057375,53.63984674329502,63.15009631056453,16.44317676692843,0.5630463772410728,6.986220180767521,0.0,0.0,0.0,0.0,0.0,0,506600.0,44500.0,9.629950227223546,7.365241635687732,430400.0,31700.0,12800.0,0.0,0,0
65828.0,10994,410500.0,2.66,0.4415,90755,2012,87.66382699868939,13.98115106597127,55.466847090663066,14.025832272148444,43.09623430962343,0.7731489903583774,22.73058031653629,0.0,0.0,0.0,0.0,0.0,0,373400.0,-37100.0,-9.037758830694276,,,,,0.0,0,0
