Median_Household_Income,Total_Population,PRICE,Avg_Household_Size,Gini_Index,ZIP_CODE,YEAR,Employment_Rate,Below_Poverty_Rate,Rate_College_or_Higher,Black_Portion,White_Portion,American_Indian_and_Alaska_Native_Portion,Asian_Portion
60060,27805,454500,2.80,0.4377,93901,2018,94.54669911773654,15.583654022356605,48.00195460962102,1.5932386261463767,60.521488940837976,1.3019241143679194,5.283222442006833
53690,1403,1536500,2.60,0.4836,93920,2018,95.71788413098237,14.139941690962099,52.6369168356998,0.0,91.0192444761226,0.0,2.565930149679259
81710,15595,823900,2.24,0.4545,93950,2018,95.65099211742321,7.003614768912987,57.286900525334694,1.4427701186277653,87.17537672330874,0.3270278935556268,5.251683231805066
29145,1520,159500,4.26,0.3902,93239,2018,88.8558692421991,33.35526315789474,15.39313399778516,0.9868421052631579,52.10526315789473,1.776315789473684,0.0
39463,16834,119300,4.06,0.3976,93241,2018,90.12429073223454,34.235202771307414,13.021519543258675,0.26137578709754067,92.64583580848283,0.07722466436972793,0.11880717595342759
23333,556,67700,1.71,0.5406,93255,2018,100.0,25.0,29.182156133828997,0.0,87.94964028776978,3.776978417266187,2.697841726618705
27611,5939,121600,3.81,0.4160,93256,2018,84.84375,42.359702501690336,14.87320082248115,3.300218892069372,80.08082168715272,0.0,0.0
37770,27698,160300,3.55,0.4063,93280,2018,90.06643467257197,23.003785147801008,22.628216609946865,6.3145353455123105,80.74590223120804,0.8123330204346885,0.7473463787999134
35412,12028,202200,2.50,0.4948,93301,2018,83.0403889304413,33.625553337383906,45.72214580467676,11.423345527103425,65.00665114732291,0.6235450615231127,5.0964416361822416
64541,7383,355900,2.99,0.3898,93445,2018,93.83259911894272,15.606779661016947,44.45534838076546,0.0,77.54300419883516,0.9345794392523363,6.921305702289042
68115,10976,589500,2.18,0.4187,93442,2018,92.98696167522719,9.443880844784653,56.15734098517456,1.0659620991253644,90.73432944606414,0.7926384839650146,2.806122448979592
83222,20775,557800,2.90,0.4148,93444,2018,93.5187985082149,8.517564744181527,55.658841091057134,1.2851985559566788,86.73886883273165,0.3561973525872443,3.277978339350181
43186,2953,448300,2.26,0.5638,93453,2018,94.08181026979983,18.48967152048764,53.453453453453456,3.623433796139519,95.69928885878768,0.0,0.0
81914,8025,760600,2.45,0.4815,93463,2018,94.97568881685575,15.042133065023267,63.60418071476737,1.0965732087227416,85.74454828660436,0.2118380062305296,2.8785046728971966
57027,14412,306500,2.27,0.4258,93514,2018,94.29753287043876,8.739663530082693,52.275356729656764,0.6452955870108243,80.82847626977518,11.039411601443241,1.8803774632250903
-666666666,508,356900,2.54,0.5282,93529,2018,100.0,11.811023622047244,43.956043956043956,0.0,97.83464566929135,0.0,2.1653543307086616
-666666666,226,209800,1.45,0.2857,93541,2018,96.45390070921985,2.2123893805309733,31.976744186046513,2.2123893805309733,96.01769911504425,0.0,1.7699115044247788
61875,264,195600,2.36,0.4274,93549,2018,91.66666666666666,7.196969696969697,21.69811320754717,6.8181818181818175,77.65151515151516,15.530303030303031,0.0
34643,1723,57700,2.28,0.4584,93562,2018,84.74074074074073,30.290697674418603,46.14711033274956,5.165409170052235,87.28961114335462,0.2321532211259431,2.2054556006964594
46289,17964,139900,3.12,0.4607,93268,2018,89.8795871559633,27.68406205923836,32.80644199224575,0.6791360498775328,87.9258517034068,0.47873524827432645,2.5495435315074597
70972,2432,314700,2.26,0.4125,93271,2018,94.43983402489626,10.649671052631579,59.37344604674292,0.0,92.72203947368422,0.4934210526315789,4.358552631578947
58500,472,224100,4.72,0.3120,93954,2018,90.36144578313254,11.538461538461538,29.81132075471698,0.0,58.686440677966104,0.0,0.0
61445,34395,445400,3.12,0.4065,93955,2018,93.80108585406599,14.740232376136294,48.04548360580875,7.309201918883558,62.80564035470272,0.8634976013955517,9.672917575228958
58981,26610,332400,4.36,0.4180,93960,2018,96.2431693989071,13.83598033120443,28.90262751159196,8.305148440435927,52.84855317549793,0.8154829011649757,2.093198045847426
58333,117,650000,2.09,0.4940,95514,2018,100.0,0.0,37.234042553191486,0.0,90.5982905982906,9.401709401709402,0.0
-666666666,71,843800,2.22,0.4226,95550,2018,96.875,67.6056338028169,80.7017543859649,0.0,78.87323943661971,7.042253521126761,14.084507042253522
50938,2066,267600,2.68,0.5461,95567,2018,90.0,21.307506053268767,44.55010972933431,0.0,67.5217812197483,6.727976766698935,4.404646660212972
73485,18063,449300,2.51,0.4354,95602,2018,93.91672899526301,9.356593930554777,61.50039446317148,0.6588052925870563,94.95100481647567,0.19376626252560483,1.240104080163871
66272,29244,396200,2.37,0.4737,95603,2018,95.46067415730337,10.477332017203695,59.49355558591793,0.2564628641772671,90.50061551087403,0.3385309807139926,2.4586239912460677
81235,41121,407000,2.51,0.4482,95628,2018,95.13702964513459,9.452784977260501,64.83156376982566,2.53155322098198,84.58451885897716,0.2188662727073758,4.024707570341189
63147,47887,651300,3.10,0.4815,90065,2018,91.42060245444404,15.734221775207443,45.17839780796088,2.1237496606594695,52.49023743395911,1.424186104788356,16.731054357132415
69308,44143,541500,3.24,0.3935,90241,2018,93.25045922508437,10.886508659981768,46.790966916837746,2.65047685929819,62.297533017692494,0.450807602564393,7.400946922501869
62179,11512,452500,3.00,0.4261,90248,2018,94.1942113375578,11.15471829757544,47.48348348348348,15.427380125086865,30.941626129256427,0.23453787352328004,31.2369701181376
39760,27454,375600,4.09,0.4186,90270,2018,90.91913389306231,25.530824425245278,19.167473378509197,0.3642456472645152,77.12173089531579,0.05827930356232243,0.24768704013987033
133156,42421,1114700,2.68,0.4512,90275,2018,96.28410159924742,4.221479532579582,56.623897094470124,1.7774215600763772,57.763843379458294,0.22630301030150163,30.90921949034676
74009,15397,468800,2.55,0.4316,90305,2018,94.50498492928357,10.960599153370238,59.919616897554306,80.30785217899592,9.898032084172241,0.0,1.0976164187828799
72872,7256,1101900,1.52,0.5213,90401,2018,91.02,13.381454747362575,60.23578142424725,8.958103638368247,76.68136714443219,0.3721058434399118,7.759095920617421
147111,11866,2000001,2.43,0.5966,90402,2018,93.6045509394932,5.376706556548121,53.9812913529546,0.8090342154053598,86.58351592786111,0.0,7.837518961739423
75221,22819,808800,2.21,0.5073,90404,2018,92.59874631825392,13.395877497632041,55.314585319351764,7.54634295981419,65.10364170209037,0.20596871028528857,13.602699504798633
67500,16578,432300,3.37,0.4274,90670,2018,96.91539741456546,12.785277559174284,44.49512565960111,4.331041138858729,49.752684280371575,1.7915309446254073,6.997225238267584
76551,56821,418600,3.72,0.4114,90745,2018,92.39052892618133,10.290479892571913,51.29825279476095,7.337076081026381,30.266978757853614,0.6916456943735592,36.29643969659105
49962,42817,437100,3.30,0.4480,90806,2018,94.82272360999194,22.576921264665692,41.14743062308325,16.32062031436112,46.85755657799472,1.2284840133591797,20.174229861970712
36075,59000,364800,3.38,0.4375,90813,2018,90.13932000288746,30.68561872909699,33.26562454002178,12.423728813559322,51.722033898305085,1.7169491525423728,12.935593220338983
38521,58975,336100,4.26,0.4163,90001,2018,90.32918689320388,28.752380304678997,20.541929316165266,8.86477320898686,37.8160237388724,0.9495548961424332,0.21873675286138194
42275,35913,495400,2.11,0.5410,90012,2018,92.04537781079074,29.07309105757452,41.65157165689931,13.432461782641383,27.800517918302564,0.9968535070865703,39.036003675549246
71295,55652,900000,2.13,0.4635,90034,2018,95.02740487727381,11.213398202239063,56.759614721500654,9.99964062387695,56.27650398907497,0.28929777905555953,19.63810824408826
39739,27646,332400,3.72,0.4614,90061,2018,93.8260659305231,28.223506180062895,31.776416539050533,31.885263690949866,42.895898140779856,1.0887651016421906,0.3653331404181437
79088,59394,1001700,2.34,0.4690,90066,2018,93.61585632939115,10.250287881866829,54.088105921619764,4.044179546755564,61.36141697814595,3.3909149072296865,14.262383405731219
87429,49383,517500,3.21,0.4069,90638,2018,93.37179329814656,6.805932824559134,55.53870879704036,2.103962902213312,52.14750015187413,0.5568717979871616,20.22355871453739
91242,31063,519300,2.97,0.3548,90712,2018,95.13712697837381,5.438885125326624,62.06213126843658,9.689984869458842,49.66036763995751,0.4249428580626469,18.607346360621964
49860,39344,476600,2.52,0.4596,90804,2018,94.49307581862814,21.942549465485246,50.978481210042105,12.339873932492882,57.02267181781212,0.9226311508743392,14.995933306222042
77488,32067,582300,2.50,0.4527,90807,2018,95.16084072029882,6.689607273645662,59.971820161393616,16.84909720273178,48.29263729067265,0.15592353509838774,16.172389060404775
58095,38579,385000,4.06,0.4132,90810,2018,90.91688089117395,18.45462339889319,42.87632153045813,10.770108089893466,41.44223541304855,0.8424272272479846,22.3981959096918
70671,42335,622300,2.95,0.4251,90501,2018,93.84514435695537,15.312648034107056,55.249834142253576,6.22416440297626,37.770166528876814,0.557458367780796,25.371442069209877
65617,63380,415100,3.77,0.3977,90660,2018,94.46016720340913,9.96639110558927,36.08573603577885,0.8441148627327233,53.742505522246766,0.7257810034711265,2.8053013568949194
69828,3922,714400,2.47,0.4791,90704,2018,99.41599281221923,15.77995867768595,50.29498525073747,0.025497195308516064,76.26211116777154,0.0,0.05099439061703213
101484,22389,878900,2.79,0.4299,90720,2018,95.12670565302143,6.708359578871592,58.790715568094384,3.233730849970968,72.12917057483585,0.3573183259636428,12.992987627852964
53031,54776,323600,3.77,0.3832,90723,2018,93.48207475209763,18.698424950837147,32.62244265344079,10.192420037972836,52.10493646852636,0.35599532642033005,2.86987001606543
87870,32389,857100,1.90,0.4805,90803,2018,93.85551629367885,8.854990233466655,63.20066523037381,4.692951310630153,79.48377535583069,0.35505881626478125,8.045941523356696
43366,65890,373600,3.78,0.4189,90022,2018,88.77078477078477,21.264612761811982,26.589246481083563,0.6404613750189709,50.27621793898922,0.9121262710578236,1.396266504780695
52625,66245,857000,2.63,0.5087,90019,2018,94.51013737942763,17.475579975579976,46.09076682316119,19.761491433315722,32.7873801796362,0.8498754622990415,16.866178579515434
43998,30734,727600,1.75,0.5057,90028,2018,90.87275769123524,22.857332316567753,59.979272132977236,9.907594195353681,56.679898483763914,0.4327454935901608,10.42819027786816
63691,74413,468000,3.85,0.4159,92805,2018,93.28960130685589,19.766970344137764,39.13244624603454,1.169150551650921,74.74500423313131,0.32252429011059897,9.791299907274267
101327,30573,400700,3.85,0.3564,92596,2018,90.90440038328296,10.136202131859456,59.85128063894244,6.737971412684394,64.20698001504596,0.4284826480881824,10.790566840022242
70536,61660,553500,3.16,0.4251,92780,2018,94.89495735892788,13.14374185136897,50.700557966522005,2.7992215374635094,49.03340901719105,0.3470645475186507,13.224132338631204
102095,16131,635100,2.69,0.4182,92010,2018,94.32715969434011,10.738255033557047,59.08346972176759,2.2565247039861136,77.86250077490547,0.3905523526129812,12.999814022689232
114691,24382,793600,2.58,0.4536,92011,2018,95.98332056846226,4.8385111010793285,60.060129509713235,0.5372816011811993,84.3327044541055,0.06972356656549913,9.08867197112624
46010,45894,387900,3.05,0.4082,92058,2018,92.80195724954932,12.050651699986084,54.50856822203997,6.576023009543731,76.20168213709853,0.6231751427201813,5.253410031812438
76134,29405,509500,2.72,0.3976,92081,2018,94.76696127678514,9.627840212862795,62.49566380891025,1.9214419316442781,79.52389049481381,0.09522190103723857,8.219690528821628
162700,2389,1309000,3.45,0.4501,92145,2018,100.0,0.5860192549183758,43.19609211444522,3.3486814566764336,63.79238174968606,0.0,27.54290498116367
29750,686,216800,2.27,0.4497,92322,2018,91.4572864321608,13.26530612244898,56.529850746268664,0.0,100.0,0.0,0.0
120533,22710,1230600,2.79,0.4337,94030,2018,96.00033330555787,4.688680503088752,58.86939571150097,0.7397622192866579,40.93791281373844,0.4139145750770586,47.92162043152796
90066,2692,914400,2.53,0.4158,94037,2018,97.34848484848484,4.49479940564636,59.70970970970971,0.0,86.77563150074295,0.0,1.2258543833580982
57015,28735,889900,1.86,0.5961,94103,2018,96.10198300283285,20.24934152765584,55.425668139947945,8.74543239951279,40.18096398120758,0.5046111014442318,30.937880633373933
52679,546,1722200,2.01,0.6627,94104,2018,95.74468085106383,21.062271062271062,34.95575221238938,0.0,35.714285714285715,0.0,50.366300366300365
158162,21423,1253000,2.83,0.4535,94127,2018,96.12807796049769,4.788230884557721,55.9325246398787,3.0107828035289175,54.78224338327965,0.3500910236661532,32.78719133641413
89769,63843,793000,2.47,0.4417,94501,2018,95.70462069958255,9.48627951499681,57.72999513237815,7.983647384991306,50.30465360337077,0.4824334696051251,28.057892016352614
74534,3094,470200,2.20,0.3871,94525,2018,91.2797281993205,7.51953125,61.85275080906148,3.45830639948287,73.72333548804137,1.1635423400129283,3.038138332255979
159583,29639,1234900,2.71,0.4849,94549,2018,96.02047781569965,3.906913538304739,60.401851763470624,1.1876244137791423,79.71591484193124,0.1484530517223928,12.385708019838725
108181,46276,668700,3.37,0.3713,94560,2018,96.03053435114504,4.865964213851447,48.45196493164122,4.831878295444723,32.4811997579739,0.5791338922983836,32.50497017892644
140864,54420,792600,2.87,0.3775,94568,2018,96.20523415977962,3.5748939327638363,58.276348348987575,4.048144064682102,43.75964718853363,0.5090040426313855,42.355751561925764
85855,24308,665500,2.60,0.4562,94619,2018,95.63367666815942,9.23982053669686,51.358277806253206,21.992759585321707,39.51785420437716,0.5718282047062696,19.446272831989468
55903,41510,398700,2.86,0.4485,94804,2018,91.13284947933103,19.229466143942695,45.24970633253835,24.078535292700554,33.55817875210793,0.07468079980727535,13.885810648036617
147587,9866,1175000,2.53,0.4361,94925,2018,95.15041020966272,3.345195729537367,58.195376584638325,1.5203729981755523,83.92458949929049,0.0,5.5341577133590105
40714,2140,186700,2.14,0.4287,92386,2018,95.24886877828054,19.626168224299064,51.54130702836005,0.0,98.17757009345794,1.4018691588785046,0.4205607476635514
61496,4571,299200,2.65,0.5066,92397,2018,94.14101290963256,17.763157894736842,56.94491382223724,0.2187705097352877,93.85254867643842,0.656311529205863,0.7000656311529206
68977,2464,276300,2.14,0.4090,92549,2018,94.81946624803767,16.659877800407333,54.835443037974684,4.667207792207792,91.55844155844156,0.7305194805194805,3.043831168831169
90906,68128,392900,3.72,0.3753,92563,2018,90.81056075075175,7.063386292508349,58.53324365393717,6.311648661343354,58.602923907938,0.8161108501643964,12.322393142320339
83189,41107,425100,3.17,0.4074,92591,2018,92.79698801149311,8.08916886414689,58.3222773966112,6.495244119006495,71.67149147347168,0.23110419150023112,7.015836718807016
131845,14149,694200,2.91,0.3590,92610,2018,95.26891844180298,1.9223973425683796,62.75824770146025,3.540886281716022,63.318962470845996,0.12721747119937804,25.620185172096967
97976,6402,781800,2.24,0.4290,92624,2018,97.24945533769062,6.7362428842504745,63.19256102285936,1.5932521087160263,85.00468603561387,0.0,1.8900343642611683
100243,26744,880500,2.33,0.4917,92629,2018,94.81512664000562,5.528315304862073,63.924203606129446,1.2040083757104396,81.79778641938378,0.5272210589291056,3.615764283577625
97459,34406,735300,2.41,0.4498,92649,2018,96.03121285721669,8.081987795264094,61.37910061960695,1.0841132360634773,76.62616985409521,0.4039993024472476,11.881648549671569
46728,53565,430200,4.06,0.4157,92701,2018,95.52503664840675,24.11600437752368,25.21462018730489,0.7355549332586576,49.308316998039764,0.5955381312424157,4.547745729487539
88692,37457,683400,2.89,0.5073,92675,2018,97.16679968076616,9.309349441385578,53.279599777654255,0.8756707691486237,71.79165443041354,0.6113677016312038,3.019462316789919
61813,91376,581900,3.30,0.4789,92683,2018,94.60679600960162,15.866007688083469,48.38156777090159,0.9236561022587988,38.66660829977237,0.5482840133076519,49.36088250744178
54013,3445,278000,2.40,0.4293,95634,2018,84.37926330150069,12.45100994874887,62.314308053166535,0.2612481857764877,94.04934687953556,1.4223512336719883,0.40638606676342526
93783,14059,532300,2.72,0.4608,95650,2018,95.22415652441842,5.996283590623213,64.52122408687067,0.4267728856959955,87.56668326339,0.0,2.7740237570239703
71921,1589,514300,2.96,0.3023,95664,2018,92.72976680384087,1.9509125235997484,68.53725850965961,0.0,88.54625550660793,0.0,1.2586532410320956
62604,15753,242200,3.24,0.3931,95673,2018,94.13956154176816,17.552212277026598,42.787713841368586,1.9107471592712497,80.32755665587507,0.72367168158446,8.658668190185995
60163,3384,333700,2.52,0.4648,95684,2018,85.00336247478144,19.35579196217494,53.64741641337386,0.0,90.1595744680851,0.1182033096926714,1.5957446808510638
117593,385,564000,2.71,0.2671,93962,2018,100.0,0.0,75.50200803212851,0.0,100.0,0.0,0.0
34706,4454,125000,4.07,0.4349,93272,2018,86.73637864611999,32.868077442593425,18.39332748024583,0.0,86.46160754378087,0.1122586439155815,0.0
43659,53702,207500,2.69,0.4646,93308,2018,87.88281700128529,24.270877246771164,44.97528830313015,2.8583665412833787,84.90000372425608,1.269971323228185,1.3854232617034747
33856,65016,369900,3.69,0.4546,90037,2018,90.53475572467214,34.345714904277365,24.719159289744784,17.366494401378123,39.37184692998647,1.402731635289775,1.1381813707395103
80547,29516,698800,2.85,0.4812,90041,2018,93.55963874182498,10.615550755939525,60.433734939759034,2.0632877083615666,49.69846862718526,0.8029543298549938,29.089307494240412
95197,22892,1242500,1.87,0.5074,90048,2018,94.54145647393611,8.076020023922386,62.10428305400373,3.516512318713961,80.34684605975887,0.471780534684606,7.159706447667308
33861,49492,423300,2.84,0.4307,90057,2018,92.25847278863732,32.20349434737924,31.96831564788522,4.19461731188879,31.35052129637113,1.1597833993372666,19.336458417522024
129306,2314,1041200,1.68,0.5644,90067,2018,94.76744186046511,4.148660328435609,63.553639846743295,1.1235955056179776,71.17545375972341,0.0,23.768366464995676
83756,20982,1171900,1.84,0.5619,90068,2018,90.36218122626153,10.86873508353222,63.088235294117645,3.788961967400629,79.5777332952054,0.13344771709083977,6.796301591840626
92952,20435,843500,1.62,0.5367,90069,2018,95.39609053497942,9.757768534377293,65.42596736342303,2.931245412282848,79.58404697822363,0.28382676780034255,7.359921702960606
143542,19909,2000001,2.48,0.5911,90210,2018,95.06456555044868,7.656320740479903,51.230321471094065,0.9945250891556583,84.94148375106735,0.1054799336983274,8.950725802400925
48762,52322,331700,4.26,0.4064,90221,2018,89.78074112065649,22.19342203790104,26.409102937284995,19.69343679522954,41.51790833683728,0.387982110775582,0.861970108176293
82164,14660,1023200,2.28,0.4763,90232,2018,96.44286349488662,8.656736813336979,57.171206927656506,5.559345156889496,67.03274215552524,0.10914051841746249,16.684856753069578
82722,26205,577500,3.51,0.4118,90240,2018,96.74345314024163,6.80658404634923,47.84160435078178,1.236405266170578,64.35794695668766,0.8776950963556573,8.20835718374356
51386,47531,428100,2.95,0.4550,90247,2018,92.81206458487009,18.506680304289457,46.564305259957436,18.577349519261112,25.61906965980097,0.29875239317498054,24.013801519008645
162163,25279,1542300,2.78,0.4908,90274,2018,95.95493165866273,4.795631701816167,58.02772320454049,1.1155504569009849,69.65069820799873,0.007911705368092093,23.493809090549465
103874,12694,739700,1.89,0.4855,90293,2018,96.30359212050985,5.902419674732249,64.07331213764728,7.160863400031511,69.19804632109658,0.9059398140853946,13.8254293366945
44135,37291,396500,2.97,0.4364,90301,2018,90.46929915236717,19.762984558902925,44.879493296043435,32.536000643586924,29.417285672146093,2.0702046070097344,1.922715936821217
100730,33012,960500,3.16,0.4519,91006,2018,95.27035274014402,8.523416646445039,57.701169041727105,1.1995637949836424,30.591905973585366,0.21810250817884408,58.47873500545256
161450,20423,1403000,3.09,0.4927,91011,2018,96.82194616977226,3.2923228346456694,54.67920195205971,0.6169514762767468,60.92640650247271,0.0,30.299172501591343
58004,23619,709600,2.83,0.5053,91201,2018,92.57859612446731,12.523953498275347,46.34652022862266,1.985689487277192,78.44955332571234,0.5419365764850332,8.514331682120327
129145,26634,1201400,2.80,0.5615,91302,2018,95.83018582867503,7.9642345129404655,55.025929603883924,0.4993617181046782,83.59990988961478,0.6044905008635579,9.559210032289554
92287,18558,563500,2.83,0.4457,91901,2018,95.78494623655914,8.513090729458257,61.72519443789771,1.384847505119086,89.22297661385925,2.3547796098717533,2.473326867119302
95330,20138,639100,3.21,0.4022,91902,2018,92.44466305951795,6.667995614472241,56.42685025817556,2.736120766709703,71.44701559241236,0.2532525573542556,13.059886781209654
-666666666,267,138300,1.78,0.3035,91934,2018,100.0,0.0,64.65116279069767,0.0,65.1685393258427,10.486891385767791,24.344569288389515
133730,16357,635100,3.76,0.3444,91914,2018,97.06154864328259,4.125099455291021,59.42973523421588,7.195696032279758,56.501803509200954,0.04279513358195268,22.38185486336125
98235,1962,367800,2.88,0.4040,91916,2018,98.04147465437788,9.314495028780744,65.59532505478451,0.5606523955147809,91.18246687054027,1.6819571865443423,0.0
51838,26701,488800,2.91,0.4185,91932,2018,91.01458366002822,18.904799488856316,51.926919783043104,4.827534549267818,69.66031234785214,1.778959589528482,7.60271150893225
100534,8332,615700,2.90,0.4126,91935,2018,94.75203358698504,6.875376279349789,53.344876436329294,1.4642342774843975,86.11377820451273,0.9601536245799328,3.684589534325492
45712,62639,366000,3.44,0.4532,91950,2018,92.56266609207786,19.836984736787457,43.72741095241656,5.178882166062677,62.95758233688278,0.5364070307635818,18.624179824071266
69824,18188,429700,2.90,0.4479,90502,2018,94.24913194444444,12.889298255713546,54.950675922542935,6.955135254013635,31.652738069056518,0.18693644160985265,36.02375192434572
98181,21299,583000,3.17,0.3718,90603,2018,95.20264681555004,5.677290836653386,57.645936925277574,0.8685853795952861,65.00774684257476,0.6526127987229448,5.34297384853749
70877,42063,488900,3.41,0.3891,90604,2018,93.74336710082007,8.975952574460964,47.87096774193548,1.1482775836245633,47.56436773411312,0.4588355561895252,5.967239616765328
25226,41716,580700,2.98,0.6052,90007,2018,87.27078782953218,44.16980868593772,35.198778264939165,10.866334260235881,31.58260619426599,0.7119570428612523,20.625179787132037
39016,21801,653300,2.26,0.5683,90015,2018,93.32267093162734,33.025244861360186,43.44273457714831,6.839135819457823,36.84693362689785,0.7293243429200496,16.866198798220264
37226,72741,327700,4.23,0.4355,90003,2018,89.47171458866089,30.659738536801086,22.56466302367942,22.182812994047374,32.46587206664742,0.6791218157572758,0.3533083130559107
46504,39102,600400,2.37,0.5092,90020,2018,94.68740702962302,16.439618969579023,51.73894825057616,6.500946243158917,27.44105160861337,0.8439466011968697,45.844202342591174
41308,46780,393000,4.04,0.4159,90023,2018,92.33386985513911,25.405568225827274,20.388659940315478,1.3595553655408295,63.920478837109876,0.5408294142796066,0.7994869602394185
64091,44686,1071700,1.99,0.5466,90027,2018,93.14843348741654,14.095914095914097,57.9875406283857,2.325113010786376,66.93595309492906,0.1723134762565457,12.838472899789643
86031,29589,809000,2.56,0.4845,90039,2018,93.63492601378064,9.874731201146874,54.53432979327827,1.2639832370137551,58.055358410220016,2.237317922200818,15.765994119436277
96812,41149,913800,2.40,0.4865,90045,2018,94.41177714793349,9.291195422582284,62.932057691616016,12.688036161267588,60.677051690199036,0.34022697999951396,13.922574060122967
67667,50587,1148300,1.71,0.5530,90046,2018,93.11232876712329,13.00914628097534,66.9081352833638,4.576274536936367,78.55377863878071,0.15814339652479886,6.541206238756993
210833,8993,2000001,2.71,0.5097,90077,2018,96.72619047619048,4.085778781038375,49.171525007671065,2.1905926831980427,83.16468364283331,0.0,9.385077282330702
62047,35161,505500,3.32,0.4022,90260,2018,94.18256345577802,12.951901917635963,45.56644059281588,7.781348653337504,43.42311083302523,0.30431443929353547,11.910924035152584
49801,70936,371600,4.38,0.4110,90262,2018,90.99461533700564,20.441747147900678,25.768747480973946,8.382203676553512,55.45421224765986,0.7753467914740048,0.8486523063042742
118000,40649,828600,2.64,0.4131,90278,2018,95.31782810177494,4.0390831256631055,63.25192758398153,3.5449826563999114,69.12839184235776,0.4231346404585599,14.416098797018376
82212,7969,1564200,2.09,0.5395,90211,2018,93.28930549637836,9.750282344083324,59.803278688524586,3.726941899861965,76.59681264901494,0.0,13.063119588405069
86100,7795,935500,2.30,0.4883,90056,2018,89.7320310543451,7.429015947102295,56.74507090971982,70.03207184092368,16.651699807568953,0.6157793457344451,6.2860808210391275
20982,2758,314000,3.64,0.5525,90058,2018,86.98501872659176,51.48658448150834,17.364016736401673,5.982596084118927,67.91153009427121,0.0,0.47135605511240025
44835,34422,392500,3.44,0.4746,90062,2018,93.71431934553587,22.47465921006641,33.803251244548214,32.99633955028761,25.774214165359368,0.3515193771425251,1.664633083493115
53988,53703,295000,3.95,0.4095,90220,2018,89.85070984013342,21.12723527759573,35.957907768492724,35.58274211868983,35.61998398599705,0.4208331005716627,0.7709066532595944
45689,32850,321600,4.09,0.4301,90222,2018,90.94521120869928,24.794730392156865,26.835838586283067,24.550989345509894,38.048706240487064,0.578386605783866,0.730593607305936
42581,75560,377200,4.08,0.4138,90255,2018,91.67635999675386,24.302688350481247,20.8455986568108,1.0124404446797246,65.857596611964,0.5651138168343038,0.6008470089994706
149202,18389,2000001,2.29,0.5656,90265,2018,95.18443712129266,6.993006993006993,58.57276589616188,1.6150959812931645,89.50459513839796,0.2555875795312415,3.578226113437381
150083,35573,1947900,2.63,0.5197,90266,2018,94.69350411710887,3.253429480859694,56.813332796586295,0.5341129508334973,79.56315182863408,0.19958957636409635,11.96131897787648
109268,22490,944800,1.82,0.4945,90292,2018,95.74102241915217,11.78464695124671,62.01360833510525,7.487772343263672,76.17163183637172,0.0,9.38194753223655
44574,25591,409500,3.97,0.3938,90304,2018,92.77765329748301,22.227441769426505,24.967405475880053,3.442616544879059,47.49325934898988,0.3165175256926263,2.7040756515962645
96827,37641,834600,2.65,0.4360,90505,2018,96.37628111273791,4.786407246609851,62.25870534877619,2.3936664806992374,51.27387688956191,0.36396482558911825,36.73122393135145
82229,23003,286100,3.78,0.3965,92344,2018,93.7645011600928,8.651911468812877,46.483433216229244,7.551188975351041,78.1854540712081,2.4170760335608397,5.003695170195192
78571,263,275000,3.06,0.2123,92378,2018,100.0,0.0,56.56565656565656,0.0,79.46768060836501,0.0,0.0
49464,202,346000,2.27,0.5585,92385,2018,72.97297297297297,23.762376237623762,71.34831460674157,0.0,100.0,0.0,0.0
43523,2479,267200,2.65,0.4373,92391,2018,88.8030888030888,42.55748285599032,39.775561097256855,0.04033884630899556,74.78822105687777,0.0,1.9766034691407826
47921,42741,202800,3.16,0.4734,92395,2018,86.67788935972601,23.89188167469993,48.78039367039753,12.66231487330666,70.82426709716665,0.4889918345382654,3.233429259961161
131196,19650,1172200,2.69,0.4967,92603,2018,95.54626241505488,4.43550440494984,58.03071101084346,0.5343511450381679,55.954198473282446,0.4071246819338422,36.98727735368957
39135,17086,470300,2.72,0.6185,92617,2018,92.85714285714286,45.026226189380694,32.533987915407856,1.9840805337703382,51.492449959030786,0.07608568418588317,34.226852393772674
41928,16228,278300,1.45,0.4759,92637,2018,96.6128029832194,11.934029279140157,55.88761963569002,0.44983978309095396,78.12422972639882,0.04929751047572097,19.36159723933941
90962,570,715900,2.41,0.3548,92678,2018,94.76744186046511,10.536044362292053,50.121654501216554,0.3508771929824561,79.64912280701755,0.5263157894736842,6.666666666666667
53636,35365,211600,3.92,0.4103,92394,2018,86.18519392652033,25.743626062322946,42.76871684024366,19.524954050615015,56.25053018521137,0.9868514067580941,5.205711862010462
49793,48923,214500,3.17,0.4552,92544,2018,88.0127889818003,20.12519046246345,44.515749007936506,4.95472477157983,76.66537211536496,2.0706007399382704,1.9745314064959223
163281,8756,2000001,3.05,0.5121,92067,2018,95.38510502864418,11.862274079158087,60.013078306359326,1.8158976701690268,94.10689812699863,0.0,1.7359524897213339
53042,8979,174000,3.73,0.4664,92250,2018,82.56264531128907,24.76890522329881,37.85727125651627,0.8686936184430336,73.17073170731707,0.0,1.7930727252478005
46910,42248,217200,2.81,0.4312,92545,2018,88.45478775271404,16.28610925731719,47.24496877168633,6.376633213406552,77.48295777314902,1.6852868774853247,4.322098087483431
84968,50541,707300,2.61,0.4162,92626,2018,95.9117823165458,9.377306917260231,61.448688806342524,3.3794345185097248,72.8101937041214,0.3601036782018559,14.526819809659482
